chapter,word,translate,phonetic
章11-2,english channel,n. 英吉利海峡,ˌɪŋɡlɪʃ ˈtʃæn(ə)l
章11-2,tropical zone,n. 热带地区；位于赤道两侧、南北回归线之间的气候炎热区域,ˈtrɒpɪkl zəʊn
章11-2,tower view,n. 塔景；从塔上看到的景色,ˈtaʊə vjuː
章11-2,elephant zone,n. 大象区域；指专门用于大象活动或保护的特定区域，如保护区或动物园中的大象栖息地,ɪˈlɛfənt zəʊn
章11-2,travel centre,旅游信息中心,ˈtrævl ˈsɛntə
章11-2,travel package,n. 旅游套餐；包含交通、住宿等服务的旅行打包产品,ˈtrævl ˈpækɪdʒ
章11-2,budget trip,n. 预算旅行；经济型旅行,ˈbʌdʒɪt trɪp
章11-2,long vacation,n. 长假期；大学暑假,lɒŋ vəˈkeɪʃn
章11-2,supportive atmosphere,adj. 支持性的氛围；鼓励的、给予帮助的环境,/səˈpɔːtɪv ˈætməsfɪə/
章11-2,store room,phrase. 储藏室,stɔː ruːm
章11-2,coffee machine,phrase. 咖啡机,ˈkɒfi məʃiːn
章11-2,front desk,phrase. 前台,ˌfrʌnt ˈdesk
章11-2,seating area,n. 座位区；供人就座的区域,ˈsiːtɪŋ ˈeəriə
章11-2,local residents,n. 当地居民；本地住户,/ˈləʊkəl ˈrɛzɪdənts/
章11-2,board games,n. 棋盘游戏；桌上游戏,bɔːd ɡeɪmz
章11-2,massage room,n. 按摩室；按摩房,məˈsɑːʒ ruːm
章11-2,equal length,adj. 长度相等的；等长的,ˈiːkwəl ˈlɛŋθ
章11-2,training course,n. 培训课程；训练课程,ˈtreɪnɪŋ kɔːs
章11-2,tutorial fee,n. 辅导费；教学指导费用,tjuːˈtɔːriəl fiː
章11-2,administration officer,phrase. 行政官员,ədˌmɪnɪˈstreɪʃ(ə)n ˈɒfɪsə(r)
章11-2,security officer,phrase. 安全员,sɪˈkjʊərəti ˈɒfɪsə(r)
章11-2,fire drill,phrase. 消防演习,ˈfaɪə drɪl
章11-2,card making,n. 制作卡片；手工制卡,kɑːd ˈmeɪkɪŋ
章11-2,interior design,phrase. 内部装饰业；室内设计,ɪnˌtɪəriə dɪˈzaɪn
章11-2,water colour painting,水彩画,ˈwɔːtə ˌkʌlə ˈpeɪntɪŋ
章11-2,venue change,n. 场地变更；地点更改,ˈvɛnjuː tʃeɪndʒ
章11-2,minimum age,n. 最低年龄；法定最小年龄,ˈmɪnɪməm eɪdʒ
章11-2,regional competition,n. 区域竞争；地区性比赛,ˈriːdʒənəl kəmˈpɪtɪʃən
章11-2,special price,n. 特价；特别优惠的价格,ˈspeʃl praɪs
章11-2,mixed age,adj. 混龄的；不同年龄混合的,/mɪkst eɪdʒ/
章11-2,government fund,n. 政府基金；由政府设立或资助用于特定公共目的的资金,ˈɡʌv.n.mənt fʌnd
章11-2,local community,phrase. 当地社区,ˈləʊk(ə)l kəˈmjuːnəti
章11-2,control room,n. 控制室；中央控制室（用于监控和操作设备或系统的房间）,kənˈtrəʊl ruːm
章11-2,Waiting room,phrase. 候诊室；候车室,ˈweɪtɪŋ ruːm
章11-2,cup cleaning,n. 杯子清洁；清洗杯子的过程,ˈkʌp ˈkliːnɪŋ
章11-2,animal protection,n. 动物保护,/ˈænɪməl prəˈtekʃn/
章11-2,reset button,phrase. 复原按钮,ˈriːset bʌt(ə)n
章11-2,experience skills,n. 经验技能；指通过实际经历或实践获得的能力和技巧,ɪkˈspɪəriəns skɪlz
章11-2,contact number,phrase. 联系电话,ˈkɒntækt ˈnʌmbə(r)
章11-2,art museum,phrase. 美术馆；艺术博物馆,ɑːt mjuˈziːəm
章11-2,stunning view,adj. 令人惊叹的景色；极美的视野,/ˈstʌnɪŋ vjuː/
章11-2,street art,n. 街头艺术；指在公共空间（如墙壁、街道）创作的视觉艺术，常具社会或政治表达性质,striːt ɑːt
章11-2,horseback riding,n. 骑马；骑马运动,ˈhɔːsbæk raɪdɪŋ
章11-2,tented accommodation,n. 帐篷住宿；以帐篷形式提供的临时居所,ˈtɛntətɪv əˌkɒməˈdeɪʃən
章11-2,wild animals,n. 野兽；野生动物,waɪld ˈænɪm(ə)lz
章11-2,stress level,n. 压力水平；紧张程度,stres ˈlev(ə)l
章11-2,fancy dress,phrase. 化装舞会所穿着的服装,ˌfænsi ˈdres
章11-2,family ticket,phrase. 家庭套票,ˈfæməli ˈtɪkɪt
章11-2,concert room,phrase. 音乐厅,ˈkɒnsət ruːm
章11-2,weather observing,phrase. 气象监测,ˈweðə əbˈzɜːvɪŋ
章11-2,free transportation,phrase. 免费交通；免费运输,friː ˌtrænspɔːˈteɪʃ(ə)n
章11-2,fitness centre,phrase. 健身中心,ˈfɪtnəs sentə(r)
章11-2,thick trousers,n. 厚实的裤子；加厚长裤（通常用于保暖或户外活动）,/θɪk ˈtraʊzəz/
章11-2,shuttle bus,phrase. 班车,ˈʃʌt(ə)l bʌs
章11-2,virtual volunteer,n. 虚拟志愿者；指通过互联网远程参与志愿活动的人,ˈvɜːtʃuəl ˌvɒlənˈtɪə(r)
章11-2,feed animals,phrase. 喂养动物,fiːd ˈænɪm(ə)lz
章11-2,cake factory,n. 蛋糕工厂,/keɪk ˈfækt(ə)ri/
章11-2,smoke alarm,n. 烟雾报警器；烟感警报装置,ˈsməʊk əlɑːm
章11-2,lookout point,phrase. 侦查哨,ˈlʊkaʊt pɔɪnt
章11-2,face painting,phrase. 人脸绘画,ˈfeɪs peɪntɪŋ
章11-2,member restaurant,n. 会员制餐厅；仅限会员就餐的餐馆,ˈmembə ˈrestrɒnt
章11-2,gallery shop,n. 画廊商店；美术馆内的销售店铺,ˈɡæləri ʃɒp
章11-2,food containers,phrase. 食品容器,fuːd kənˈteɪnəz
章11-2,good shoes,adj. + n. 好的鞋子；质量优良的鞋,ɡʊd ʃuːz
章11-2,formal clothes,n. 正式服装；礼服，指在正式场合穿着的庄重服饰,ˈfɔːml kləʊðz
章11-2,dance show,phrase. 舞蹈表演,dɑːns ʃəʊ
章11-2,Delivery note,n. 交货单；送货单（随货物一起提供的文件，列明所送物品的详情）,dɪˈlɪvəri nəʊt
章11-2,mountain climbing,phrase. 爬山,ˈmaʊntən ˈklaɪmɪŋ
章11-2,coach trip,n. 乘坐长途汽车的旅行；长途汽车旅行,kəʊtʃ trɪp
章11-2,bush fire,n. 丛林火灾；野火,ˈbʊʃ faɪə(r)
章11-2,attraction zone,n. 吸引区域；吸引力范围；指某个具有吸引力的地方或区域，能吸引人群或游客前往,əˈtrækʃn zəʊn
章11-2,handle animals,v. 处理或照料动物,ˈhændl ˈænɪməlz
章11-2,good washing facilities,n. 良好的洗漱设施；良好的洗涤设备,ɡʊd ˈwɒʃɪŋ fəˈsɪlɪtiz
章11-2,trial,n. 试验；审判；试用；,ˈtraɪəl
章11-2,provisional license,n.临时证件,prəˈvɪʒən(ə)l ˈlʌɪs(ə)ns
章11-2,practical theory,n. 实用理论；可用于实际的理论,ˈpræktɪkl ˈθɪəri
章11-2,pretzel factory,n. 椒盐脆饼工厂；专门生产椒盐卷饼的工厂,ˈpriːtsəl ˈfæktəri
章11-2,train ride,n. 乘火车旅行；火车旅程,treɪn raɪd
章11-2,prepare refreshments,v. 准备茶点；准备点心和饮料,prɪˈpeə rɪˈfreʃmənts
章11-2,weather forecast,phrase. 天气预报,ˈweðə fɔːkɑːst
章11-2,hot balloon,n. 热气球,hɒt ɛə bəˈluːn
章11-2,family-fast-line track ticket,n. 家庭快速通道票（通常指主题公园或景点中允许家庭快速通行并减少排队时间的门票）,ˈfæməli fɑːst-laɪn træk ˈtɪkɪt
章11-2,fast line ticket,n. 快速通道票；优先通道票,ˈfɑːst træk
章11-2,cowboy show ride,n. 牛仔表演骑乘；一种展示牛仔骑术和套索技巧的表演活动中的骑马环节,ˈkaʊbɔɪ ʃəʊ raɪd
章11-2,herbal treatment,n. 草药治疗；植物疗法,ˈhɜːbl ˈtriːtmənt
章11-2,skating rink,n. 溜冰场；滑冰场,ˈskeɪtɪŋ rɪŋk
章11-2,one-to-one coach,n. 一对一教练；私人教练,wʌn tuː wʌn kəʊtʃ
章11-2,introductory price,n. 试销价；推广价；新产品上市优惠价格,ˌɪntrəˈdʌktəri prʌɪs
章11-2,gym room,n. 健身房；体育室,dʒɪm ruːm
章11-2,heart monitor,n. 心脏监视器；用于监测心率和心律的医疗设备,hɑːt ˈmɒnɪtə(r)
章11-2,free massage,n. 免费按摩,friː mæsɑːʒ
章11-2,water bottle,n. 水瓶；装水的瓶子,ˈwɔːtə ˌbɒtl
章11-2,beach front view,n. 海滩前排景观；指可以直接看到海滩的视野或位置,biːtʃ frɒnt vjuː
章11-2,bright fabric,adj. + n. 明亮的织物；色彩鲜艳的布料,braɪt ˈfæbrɪk
章11-2,well-known singer,n. 著名的歌手,ˌwɛlˈnəʊn ˈsɪŋə
章11-2,bottle collection,n. 瓶子收藏；收集的瓶子,ˈbɒtl kəˈlɛkʃən
章11-2,ink cartridge,n. 墨盒；墨水匣,ɪŋk ˈkɑːtrɪdʒ
章11-2,picnic area,n. 野餐区；野餐场地,ˈpɪknɪk ˈeərɪə
章11-2,meal ticket,n. 餐券；饭票；赖以谋生的人或事物；经济来源,ˈmiːl tɪkɪt
章11-2,fuel consumption,phrase. 耗油量,ˈfjuːəl kənˈsʌmpʃ(ə)n
章11-2,oil filter,phrase. 机油滤清器,ɔɪl ˈfɪltə(r)
章11-2,global travel,n. 全球旅行；环球旅行,/ˈɡləʊbəl ˈtrævəl/
章11-2,loss of instruments,n. 仪表失效；仪器丢失,lɒs əv ˈɪnstrəmənts
章11-2,steer the boat,v. 驾驶船；掌舵,/stɪə ðə bəʊt/
章11-2,marine animals,n. 海洋动物；生活在海洋中的动物,/məˈriːn ˈænɪməlz/
章11-2,marine history,n. 海洋史；航海史；海事史,məˈriːn ˈhɪstəri
章11-2,meadow campsite,n. 草地营地；位于草地上的露营地点,ˈmedəʊ ˈkeɪpsaɪt
章11-2,caravan park,n. 拖车式活动房屋住宅区；房车营地,ˈkærəvæn pɑːk
章11-2,green lounge,n. 绿色休息室；环保休息区（通常指注重环保设计或可持续理念的休闲空间）,ɡriːn laʊn(d)ʒ
章11-2,cash point,n. 取款机；现金提款机（用于从银行账户中提取现金的自动机器）,kæʃ pɔɪnt
章11-2,unregistered taxi,n. 未注册的出租车；非法营运的出租车,ˌʌnˈrɛdʒɪstəd ˈtæksi
章11-2,plastic bag,phrase. 塑料袋,ˈplæstɪk bæɡ
章11-2,compulsory modules,adj. 必修的模块；必须完成的课程单元,/kəmˈpʌlsəri ˈmɒdjuːlz/
章11-2,Objective matters,n. 客观事物,əbˈdʒektɪv ˈmætəz
章11-2,final score,n. 最终得分；比赛的最终结果,ˈfaɪnl skɔː(r)
章11-2,ancient history,n. 古代历史；过去的事情（常指早已过时或不再相关的事）,ˈeɪnʃənt ˈhɪstəri
章11-2,wooden peg,n. 木制的钉子或栓；木 peg,ˈwʊd.ən pɛɡ
章11-2,animal bones,n. 动物骨头,ˈænɪməl bəʊnz
章11-2,roof scaffold,n. 屋顶脚手架；用于屋顶施工或维修的临时支撑结构,ruːf ˈskæfəld
章11-2,changing room,phrase. 更衣室,ˈtʃeɪndʒɪŋ ruːm
章11-2,welcome home,短语. 欢迎回家,/ˈwɛlkəm həʊm/
章11-2,family life,n. 家庭生活,ˈfæməli laɪf
章11-2,science fiction,phrase. 科幻作品,ˌsaɪəns ˈfɪkʃ(ə)n
章11-2,heavy stuff,n. 重物；严肃或深刻的内容；麻烦的事,ˈhev.i stʌf
章11-2,business district,phrase. 商业区,ˈbɪznəs ˈdɪstrɪkt
章11-2,exotic plants,n. 外来的植物；异国的植物,/ɪɡˈzɒtɪk plɑːnts/
章11-2,building materials,n. 建筑材料；用于建造房屋或其他结构的材料,ˈbɪldɪŋ məˈtɪərɪəlz
章11-2,single session,adj. 单次会话的；指仅包含一个会话或阶段的,ˈsɪŋɡl ˈsɛʃən
章11-2,english proficiency,phrase. 英语水平；英文能力,ˈɪŋɡlɪʃ prəˈfɪʃ(ə)nsi
章11-2,police offence,袭警,pəˈliːs əˈfens
章11-2,traffic violation,n. 交通违规；违反交通规则的行为,ˈtræfɪk ˌvaɪəˈleɪʃn
章11-2,practical elements,n. 实用要素；实践环节；实际操作部分,/ˈpræktɪkəl ˈelɪmənts/
章11-2,tuition fees,n. 学费（指大学或教育机构收取的费用）,tjuːˈɪʃn fiːz
章11-2,compulsory course,phrase. 必修课,kəmˈpʌlsəri kɔːs
章11-2,agriculture fair,n. 农业展览会；农产展览会,/ˈæɡrɪkʌltʃə feə/
章11-2,Electric Card,n. 电子卡；电卡（用于启动或控制电器设备的卡片，如电卡式电表）,ɪˈlɛktrɪk kɑːd
章11-2,solar panels,n. 太阳能电池板；太阳能板,ˈsəʊlə ˈpænlz
章11-2,electric cooker,n. 电炉；电饭煲；用电做饭的炊具,ɪˈlektrɪk ˈkʊkə(r)
章11-2,gas cooker,n. 燃气灶；煤气炉,ɡæs ˈkʊkə(r)
章11-2,enquiry desk,n. 询问处；咨询台,ɪnˈkwaɪəri dɛsk
章11-2,campus clinic,n. 校园诊所；设在大学或学校园区内的医疗诊所,ˈkæmpəs ˈklɪnɪk
章11-2,local owners,n. 本地业主；当地所有者,ˈləʊkl ˈəʊnəz
章11-2,clothes manufacturing,n. 服装制造；成衣生产,kləʊðz ˌmænjuˈfæktʃərɪŋ
章11-2,professional model,n. 职业模特；专业模型,prəˈfɛʃənl ˈmɒd(ə)l
章11-2,fashion exhibition,n. 时装展览；展示时尚设计和服装的展出活动,/ˈfæʃ.ən ˌek.sɪˈbɪʃ.ən/
章11-2,limited time,n. 有限的时间；时限,/ˈlɪmɪtɪd taɪm/
章11-2,toy train,n. 玩具火车,tɔɪ treɪn
章11-2,gift shop,phrase. 礼品店,ɡɪft ʃɒp
章11-2,free locker,adj. 免费的储物柜,/friː ˈlɒkə/
章11-2,personal belongings,n. 个人财物；私人物品；随身物品,ˈpɜːsənl bɪˈlɒŋɪŋz
章11-2,curriculum vitae,phrase. 履历；简历,kəˌrɪkjələm ˈviːtaɪ
章11-2,volunteer list,n. 志愿者名单；志愿人员列表,vɒlənˈtɪə lɪst
章11-2,luggage lockers,n. 行李寄存柜；行李储物柜,ˈlʌɡɪdʒ ˈlɒkəz
章11-2,bike racks,n. 自行车架；用于停放自行车的架子,baɪk ræks
章11-2,test room,n. 测试室；用于进行测试或实验的房间,tɛst ruːm
章11-2,dinosaur bones,n. 恐龙骨头；恐龙化石,ˈdaɪnəsɔː(r) bəʊnz
章11-2,night tour trip,n. 夜游行程；夜间观光之旅,naɪt tʊə trɪp
章11-2,artificial light,n. 人工照明；人造光,ˌɑːtɪˈfɪʃl laɪt
章11-2,mineral resources,n. 矿产资源；矿物资源,ˈmɪnərəl rɪˈsɔːsɪz
章11-2,wood of hazel,n. 榛木；榛树的木材,ˈheɪz(ə)l
章11-2,building wood,n. 建筑用木材；用于建造房屋或结构的木料,ˈbɪldɪŋ wʊd
章11-2,trade journals,phrase. 行业刊物；贸易杂志,treɪd dˈʒɜːn(ə)lz
章11-2,guest speaker,n. 特邀演讲者；嘉宾发言人,ɡest ˈspiːkə(r)
章11-2,residential area,phrase. 住宅区；居民区,ˌrezɪˈdenʃ(ə)l ˈeəriə
章11-2,troop exercises,n. 部队演习；军队操练,truːp ˈɛksəˌsaɪzɪz
章11-2,wooden sculptures,n. 木制雕塑；木雕作品,/ˈwʊd.ən ˈskʌlp.tʃəz/
章11-2,extended family,phrase. 大家庭；扩大的家庭（如数代同堂的家庭）,ɪkˌstendɪd ˈfæməli
章11-2,related project,n. 相关项目；关联工程,rɪˈleɪtɪd ˈprɒdʒekt
章11-2,tour manager,n. 巡演经理；负责安排和管理巡回演出或旅行行程的人员,tʊə mænɪdʒə
章11-2,heritage sites,n. 文化遗产地；历史遗迹,ˈherɪtɪdʒ saɪts
章11-2,adventure playground,n. 冒险游乐场（一种鼓励儿童自由探索和创造性游戏的开放式游乐场所）,ədˈventʃə ˈpleɪɡraʊnd
章11-2,formal gardens,n. 规整式花园；布局对称、设计严谨的园林，通常包含修剪整齐的灌木、几何形花坛和路径,/ˈfɔː.məl ˈɡɑː.dənz/
章11-2,wild flowers,n. 野花；野生花卉,waɪld ˈflaʊəz
章11-2,palm trees,n. 棕榈树（复数）,pɑːm triːz
章11-3,rangers,n. 护林员；“ranger”的复数；,ˈreɪndʒə(r)z
章11-3,measurement,n. 衡量；测量；,ˈmeʒəmənt
章11-3,voluntary,adj. 自愿的；志愿的；,ˈvɒləntri
章11-3,darkroom,n. 暗室,ˈdɑːkruːm
章11-3,reflective,adj. 沉思的；反射的；,rɪˈflektɪv
章11-3,portfolio,n. 作品集；投资组合；,pɔːtˈfəʊliəʊ
章11-3,Fireplaces,n. 壁炉；“fireplace”的复数,ˈfaɪəpleɪsɪs
章11-3,priority,n. 需优先考虑的事；优先权；,praɪˈɒrəti
章11-3,verbalisation,n. 言语化；口头表达；用语言表达的过程,ˌvɜːbəlaɪˈzeɪʃən
章11-3,nest,n. 窝；鸟巢； v. 筑巢；,nest
章11-3,evaporation,n. 蒸发；,ɪˌvæpəˈreɪʃ(ə)n
章11-3,hive,n. 蜂巢；,haɪv
章11-3,conservation,n. 保护；节约（自然资源）；,ˌkɒnsəˈveɪʃ(ə)n
章11-3,networkers,n.网络人员,ˈnetwɜːkə(r)z
章11-3,ecosystem,n. 生态系统,ˈiːkəʊsɪstəm
章11-3,flexibility,n. 灵活性；柔韧性；,ˌfleksəˈbɪləti
章11-3,forestry,n. 森林学；,ˈfɒrɪstri
章11-3,literature,n. 文学；文学作品；,ˈlɪtrətʃə(r)
章11-3,regulator,n. 调整器；调节器；监管者,ˈreɡjuleɪtə(r)
章11-3,hammer,n. 锤子； v. 锤打；,ˈhæmə(r)
章11-3,incubator,n. 孵卵器；育婴箱；培养的器具,ˈɪŋkjubeɪtə(r)
章11-3,workforce,n. 劳动力；工人总数；职工总数；,ˈwɜːkfɔːs
章11-3,attachment,n. 依恋；附件；附加装置；,əˈtætʃmənt
章11-3,stable,adj. 稳定的；,ˈsteɪb(ə)l
章11-3,journal,n. 期刊；日志；日记；,ˈdʒɜːn(ə)l
章11-3,confidence,n. 信心；信任；,ˈkɒnfɪdəns
章11-3,craftwork,n.工艺品,ˈkrɑːftwɜːk
章11-3,internship,n. 实习；见习；,ˈɪntɜːnʃɪp
章11-3,workload,n. 工作量,ˈwɜːkləʊd
章11-3,appendices,n.附录,əˈpendɪsiːz
章11-3,recreational,adj. 娱乐的；,ˌrekriˈeɪʃən(ə)l
章11-3,mating,n. 交配； v. “mate”的现在分词；,ˈmeɪtɪŋ
章11-3,fabric,n. 织物；（建筑物的）结构；,ˈfæbrɪk
章11-3,cardiovascular,adj. 心脏血管的,ˌkɑːdiəʊˈvæskjələ(r)
章11-3,feasibility,n. 可行性；,ˌfiːzəˈbɪləti
章11-3,evaluation,n. 评估；评价；,ɪˌvæljuˈeɪʃ(ə)n
章11-3,collaborative,adj. 合作的；协力的；,kəˈlæbərətɪv
章11-3,simulation,n. 模拟；仿真；,ˌsɪmjuˈleɪʃ(ə)n
章11-3,coverage lettering,n. 覆盖范围的文字说明；用于描述某项服务或产品覆盖区域的标注文字,ˈkʌvərɪdʒ ˈletərɪŋ
章11-3,precision,n. 精确；,prɪˈsɪʒ(ə)n
章11-3,originality,n. 独创性；,əˌrɪdʒəˈnæləti
章11-3,objective,adj. 客观的； n. 目标；目的；,əbˈdʒektɪv
章11-3,pesticide,n. 杀虫剂；除害药物；,ˈpestɪsaɪd
章11-3,fuels,n. 燃料；“fuel”的复数；,ˈfjuːəlz
章11-3,weight,n. 重量；重物；重要性；负担；,weɪt
章11-3,respondents,n. 被调查者；受访者；“respondent”的复数；,rɪsˈpɒndənts
章11-3,relevant,adj. 相关的；,ˈreləvənt
章11-3,discipline,n. 纪律；学科；科目；训练；惩戒； v. 约束自己；,ˈdɪsəplɪn
章11-3,reliance,n. 依赖；依靠；信任；,rɪˈlaɪəns
章11-3,ink,n. 墨水；,ɪŋk
章11-3,tourists,n. 旅游者；观光者；“tourist”的复数；,ˈtʊərɪsts
章11-3,farming,n. 农事；耕作；养殖； v. 务农；“farm”的现在分词；,ˈfɑːmɪŋ
章11-3,sample,n. 样品；样本； v. 抽样；,ˈsɑːmp(ə)l
章11-3,village,n. 村庄；,ˈvɪlɪdʒ
章11-3,occupants,n.占据者,ˈɒkjʊpənts
章11-3,referee,n. 裁判；介绍人；仲裁者,ˌrefəˈriː
章11-3,limitations,n.限制,ˌlɪmɪˈteɪʃnz
章11-3,connectives,n.连接词,kəˈnɛktɪvz
章11-3,journalists,n. 记者；“journalist”的复数；,ˈdʒenəlɪsts
章11-3,publication,n. 出版；出版物；发表；,ˌpʌblɪˈkeɪʃ(ə)n
章11-3,informality,n. 非正式；不拘礼节；亲切随便,ˌɪnfɔːˈmæləti
章11-3,informative,adj. 增进知识的；提供消息的；,ɪnˈfɔːmətɪv
章11-3,ideal,adj. 理想的； n. 理想；典范；,aɪˈdiːəl
章11-3,ascent,n. 登高；上升；上坡路；,əˈsent
章11-3,summit,n. 顶峰；首脑会议；,ˈsʌmɪt
章11-3,firewood,n. 木柴；柴火；,ˈfaɪəwʊd
章11-3,stormy,adj. 暴风雨的；,ˈstɔːmi
章11-3,proportion,n. 比例；份额；,prəˈpɔːʃ(ə)n
章11-3,dimension,n. 尺寸；维度；,daɪˈmenʃ(ə)n
章11-3,upheaval,n. 剧变；动乱,ʌpˈhiːv(ə)l
章11-3,adaptable,adj. 能适应的；,əˈdæptəb(ə)l
章11-3,evolutionary,adj. 进化的；,ˌiːvəˈluːʃənri
章11-3,cognitive,adj. 认知的；,ˈkɒɡnətɪv
章11-3,commitment,n. 承诺；奉献；,kəˈmɪtmənt
章11-3,anatomy,n. 解剖体组织构造；,əˈnætəmi
章11-3,counterpart,n. 对应物；相当之物；副本；,ˈkaʊntəpɑːt
章11-3,sensitive,adj. 敏感的；感情脆弱的；体贴的；善解人意的；,ˈsensətɪv
章11-3,adaptation,n. 适应；改编的作品；,ˌædæpˈteɪʃ(ə)n
章11-3,implication,n. 含意；可能的影响（或后果）；暗示；,ˌɪmplɪˈkeɪʃ(ə)n
章11-3,novice,n. 新手；,ˈnɒvɪs
章11-3,potential,n. 潜力； adj. 潜在的；,pəˈtenʃ(ə)l
章11-3,annual,adj. 一年一次的；每年的；,ˈænjuəl
章11-3,dismissive,adj. 轻蔑的；鄙视的；,dɪsˈmɪsɪv
章11-3,adaptability,n. 适应能力,əˌdæptəˈbɪləti
章11-3,pigeon,n. 鸽子,ˈpɪdʒɪn
章11-3,specimen,n. 标本；样品；,ˈspesɪmən
章11-3,inclusion,n. 包含；内含物；,ɪnˈkluːʒ(ə)n
章11-3,hibernation,n. 冬眠,ˌhaɪbəˈneɪʃ(ə)n
章11-3,hormone,n. 荷尔蒙；激素；,ˈhɔːməʊn
章11-3,squirrel,n. 松鼠；,ˈskwɪrəl
章11-3,satisfaction,n. 满意；满足；,ˌsætɪsˈfækʃ(ə)n
章11-3,chronological,adj. 按时间先后顺序排列的,ˌkrɒnəˈlɒdʒɪk(ə)l
